contaminated_client_indices:[11, 1, 42, 12, 36, 2, 30, 23, 46, 49, 45, 40, 27, 3, 39]
weights list(greater): [24, 1, 42, 19, 12, 39, 35, 0, 15, 5, 10, 46, 49, 22, 9, 28, 41, 3, 8, 36, 17, 27, 47, 31, 11, 2, 37, 20, 34, 4, 44, 33, 43, 6, 38, 32, 21, 25, 18, 26, 45, 30, 48, 40, 7, 16, 13, 29, 14, 23]
weights list(greater): [45, 41, 2, 3, 16, 21, 8, 0, 9, 46, 28, 42, 19, 32, 10, 24, 4, 22, 49, 18, 14, 31, 26, 23, 25, 47, 27, 40, 1, 36, 39, 34, 44, 37, 33, 17, 12, 15, 20, 43, 38, 30, 7, 5, 6, 35, 13, 11, 29, 48]
weights list(greater): [19, 16, 3, 21, 30, 40, 9, 0, 26, 35, 47, 45, 1, 4, 20, 32, 8, 41, 22, 27, 42, 5, 10, 31, 24, 28, 44, 13, 6, 2, 43, 46, 49, 25, 18, 36, 38, 7, 17, 12, 23, 33, 34, 39, 15, 37, 14, 11, 48, 29]
weights list(greater): [42, 24, 35, 46, 41, 39, 9, 15, 47, 19, 49, 5, 10, 0, 22, 12, 28, 36, 1, 3, 8, 31, 17, 25, 37, 34, 4, 2, 33, 20, 43, 27, 11, 6, 18, 44, 38, 26, 32, 21, 7, 48, 40, 45, 30, 13, 29, 16, 14, 23]
weights list(greater): [45, 3, 16, 21, 0, 41, 8, 42, 2, 9, 19, 46, 28, 10, 40, 4, 22, 32, 24, 18, 27, 31, 26, 14, 20, 44, 1, 25, 39, 49, 23, 47, 34, 36, 5, 12, 37, 33, 30, 38, 17, 15, 7, 43, 6, 13, 35, 11, 29, 48]
weights list(greater): [19, 30, 3, 16, 40, 26, 21, 20, 45, 4, 0, 1, 47, 24, 41, 8, 35, 27, 10, 46, 2, 32, 22, 13, 9, 42, 5, 25, 31, 6, 49, 44, 28, 38, 12, 43, 36, 18, 39, 14, 17, 23, 34, 7, 37, 33, 15, 11, 48, 29]
weights list(greater): [42, 46, 35, 39, 12, 22, 19, 41, 28, 15, 1, 8, 0, 10, 9, 3, 24, 31, 49, 27, 36, 20, 5, 11, 38, 37, 25, 2, 47, 4, 17, 43, 33, 44, 34, 18, 6, 21, 32, 45, 48, 30, 7, 26, 29, 40, 13, 16, 14, 23]
weights list(greater): [45, 19, 2, 3, 46, 16, 21, 8, 0, 28, 41, 9, 32, 42, 4, 40, 22, 31, 10, 24, 49, 26, 15, 47, 27, 34, 20, 1, 5, 17, 39, 44, 23, 18, 7, 6, 38, 43, 37, 25, 12, 30, 14, 33, 36, 13, 35, 11, 29, 48]
weights list(greater): [19, 30, 3, 40, 26, 8, 21, 0, 16, 20, 45, 4, 46, 41, 35, 6, 9, 47, 10, 2, 32, 42, 27, 5, 39, 28, 25, 12, 1, 24, 31, 49, 43, 44, 22, 23, 7, 15, 13, 36, 38, 33, 34, 14, 18, 17, 37, 48, 11, 29]
weights list(greater): [19, 9, 46, 49, 42, 15, 28, 41, 24, 8, 22, 35, 39, 5, 3, 12, 47, 1, 36, 0, 10, 20, 17, 37, 11, 2, 34, 18, 43, 25, 38, 4, 31, 27, 44, 33, 21, 6, 32, 26, 45, 30, 48, 7, 29, 13, 40, 16, 14, 23]
weights list(greater): [45, 16, 3, 41, 21, 8, 46, 4, 42, 24, 19, 0, 28, 32, 9, 2, 40, 10, 31, 44, 26, 22, 49, 1, 27, 17, 34, 18, 20, 14, 47, 30, 25, 6, 23, 15, 39, 43, 5, 12, 7, 37, 33, 38, 36, 13, 35, 11, 29, 48]
weights list(greater): [19, 3, 30, 21, 16, 40, 0, 26, 8, 4, 1, 27, 47, 41, 2, 5, 9, 35, 10, 46, 32, 45, 20, 6, 42, 44, 22, 24, 31, 25, 13, 43, 36, 38, 39, 7, 49, 28, 18, 23, 17, 12, 33, 34, 15, 14, 37, 11, 48, 29]
weights list(greater): [42, 19, 46, 9, 49, 35, 28, 41, 12, 39, 8, 15, 24, 5, 3, 1, 0, 36, 22, 20, 10, 47, 17, 2, 31, 43, 27, 38, 34, 11, 4, 37, 25, 18, 44, 32, 6, 33, 21, 48, 45, 26, 30, 7, 13, 40, 16, 29, 14, 23]
weights list(greater): [45, 41, 16, 21, 8, 28, 3, 19, 2, 42, 46, 4, 24, 9, 0, 32, 10, 26, 44, 27, 20, 22, 40, 31, 14, 34, 47, 39, 1, 18, 23, 15, 17, 49, 33, 12, 30, 5, 37, 38, 6, 43, 25, 7, 36, 35, 13, 11, 29, 48]
weights list(greater): [19, 40, 3, 16, 30, 26, 27, 45, 20, 21, 5, 4, 0, 24, 9, 10, 8, 46, 47, 1, 42, 35, 31, 6, 32, 2, 41, 28, 13, 43, 44, 49, 25, 38, 22, 12, 17, 14, 39, 7, 18, 36, 15, 23, 37, 34, 33, 11, 48, 29]
weights list(greater): [9, 35, 15, 42, 24, 49, 19, 28, 12, 8, 5, 41, 0, 20, 37, 47, 39, 2, 10, 46, 1, 3, 36, 17, 22, 11, 27, 18, 31, 34, 43, 38, 32, 4, 6, 44, 25, 33, 45, contaminated_client_indices:[12, 23, 18, 36, 32, 9, 4, 31, 29, 30, 25, 2, 8, 35, 44]
contaminated_client_indices:[25, 28, 4, 24, 6, 11, 42, 21, 47, 19, 43, 22, 49, 17, 12]
weights list(greater): [7, 37, 27, 46, 24, 19, 2, 31, 30, 29, 42, 38, 35, 21, 3, 8, 12, 33, 10, 6, 16, 44, 41, 36, 0, 28, 13, 22, 25, 5, 1, 40, 14, 39, 43, 9, 32, 18, 11, 34, 15, 20, 17, 23, 4, 48, 49, 45, 47, 26]
weights list(greater): [37, 46, 19, 38, 7, 27, 35, 22, 2, 24, 29, 21, 17, 41, 3, 31, 36, 10, 42, 39, 8, 0, 30, 12, 25, 32, 13, 43, 16, 5, 6, 33, 23, 44, 20, 9, 4, 1, 34, 18, 49, 40, 28, 14, 11, 48, 15, 47, 45, 26]
weights list(greater): [31, 2, 27, 7, 29, 33, 19, 17, 12, 26, 46, 28, 47, 42, 18, 9, 24, 0, 49, 13, 30, 41, 10, 25, 16, 11, 23, 35, 38, 4, 22, 45, 6, 20, 37, 15, 44, 8, 34, 21, 48, 3, 5, 14, 1, 32, 36, 43, 39, 40]
weights list(greater): [38, 7, 46, 37, 27, 35, 30, 41, 3, 29, 2, 10, 17, 31, 36, 12, 42, 24, 44, 21, 0, 8, 39, 32, 22, 9, 33, 45, 25, 19, 11, 6, 1, 20, 5, 40, 34, 43, 14, 23, 13, 18, 48, 49, 16, 47, 4, 28, 15, 26]
weights list(greater): [9, 27, 42, 16, 30, 37, 31, 49, 24, 2, 22, 17, 28, 6, 19, 48, 47, 29, 7, 41, 4, 3, 18, 25, 33, 8, 46, 10, 38, 44, 35, 13, 1, 0, 32, 21, 11, 26, 15, 34, 43, 5, 36, 45, 12, 20, 39, 14, 23, 40]
weights list(greater): [38, 2, 7, 27, 37, 29, 46, 25, 12, 8, 35, 30, 41, 17, 3, 36, 10, 31, 44, 23, 11, 39, 0, 6, 33, 21, 45, 42, 1, 22, 24, 18, 14, 34, 32, 9, 13, 16, 48, 5, 20, 4, 43, 40, 47, 15, 19, 26, 28, 49]
weights list(greater): [9, 27, 6, 24, 42, 31, 49, 25, 37, 28, 48, 22, 30, 16, 35, 41, 17, 7, 0, 1, 2, 11, 3, 10, 46, 18, 21, 43, 19, 4, 45, 44, 39, 20, 29, 12, 47, 5, 34, 32, 33, 8, 36, 38, 15, 13, 26, 40, 14, 23]
weights list(greater): [37, 27, 2, 38, 30, 25, 12, 8, 7, 17, 10, 29, 46, 3, 22, 31, 35, 6, 45, 28, 44, 16, 39, 41, 0, 24, 36, 11, 21, 20, 42, 1, 19, 14, 32, 43, 40, 47, 5, 33, 13, 23, 4, 18, 9, 34, 48, 15, 49, 26]
weights list(greater): [9, 31, 35, 37, 22, 2, 42, 49, 10, 41, 48, 20, 25, 24, 19, 6, 11, 28, 30, 46, 1, 0, 3, 18, 17, 39, 27, 7, 21, 15, 47, 5, 4, 33, 43, 8, 16, 36, 34, 26, 32, 45, 38, 44, 29, 12, 40, 13, 23, 14]
weights list(greater): [2, 27, 37, 30, 31, 7, 38, 25, 29, 12, 35, 44, 46, 41, 10, 8, 3, 11, 20, 24, 28, 17, 42, 0, 39, 6, 16, 45, 48, 1, 22, 36, 21, 32, 49, 9, 18, 34, 43, 4, 14, 33, 5, 19, 40, 47, 13, 23, 15, 26]
weights list(greater): [9, 35, 41, 2, 37, 10, 1, 8, 46, 22, 11, 3, 0, 20, 39, 24, 6, 33, 28, 25, 49, 5, 19, 42, 18, 15, 43, 36, 47, 31, 27, 21, 26, 34, 48, 30, 17, 44, 7, 32, 4, 16, 38, 45, 12, 29, 13, 40, 14, 23]
weights list(greater): [37, 27, 2, 8, 31, 7, 12, 25, 46, 6, 10, 35, 11, 29, 30, 24, 17, 3, 45, 44, 22, 38, 42, 0, 28, 16, 18, 1, 21, 32, 39, 19, 20, 41, 43, 47, 5, 33, 34, 23, 4, 9, 15, 48, 14, 36, 13, 26, 49, 40]
weights list(greater): [9, 37, 41, 8, 46, 35, 25, 0, 10, 11, 2, 22, 24, 39, 5, 3, 49, 1, 28, 33, 42, 36, 47, 27, 20, 19, 31, 15, 43, 34, 26, 18, 21, 6, 30, 17, 7, 48, 32, 44, 38, 16, 45, 4, 29, 13, 40, 14, 23, 12]
weights list(greater): [37, 2, 31, 25, 27, 8, 46, 11, 18, 3, 7, 6, 16, 35, 10, 22, 30, 42, 45, 24, 12, 38, 29, 28, 32, 0, 44, 41, 47, 19, 39, 21, 20, 5, 1, 17, 48, 4, 9, 43, 15, 36, 33, 34, 49, 23, 13, 14, 26, 40]
weights list(greater): [41, 37, 39, 15, 24, 0, 46, 8, 33, 5, 25, 2, 1, 19, 11, 35, 3, 47, 36, 49, 9, 10, 18, 22, 34, 6, 28, 42, 20, 43, 38, 31, 27, 17, 21, 30, 44, 32, 48, 7, 26, 16, 4, 45, 29, 13, 40, 14, 23, 12]
weights list(greater): [37, 2, 8, 27, 31, 25, 18, 11, 46, 7, 6, 16, 38, 45, 22, 3, 0, 41, 35, 30, 47, 24, 29, 44, 12, 21, 1, 10, 17, 28, 39, 48, 32, 42, 19, 49, 36, 4, 43, 9, 5, 15, 20, 34, 33, 13, 23, 14, 26, 40]
weights list(greater): [41, 8, 5, 9, 2, 37, 46, 10, 47, 39, 35, 28, 0, 3, 1, 19, 6, 20, 49, 11, 33, 36, 24, 25, 18, 38, 31, 42, 15, 43, 21, 26, 22, 27, 34, 44, 17, 16, 32, 30, 4, 48, 7, 40, 45, 29, 13, 23, 14, 12]
weights list(greater): [37, 8, 2, 6, 25, 31, 27, 18, 38, 11, 46, 7, 22, 47, 0, 35, 3, 41, 39, 30, 29, 10, 1, 44, 24, 28, 16, 45, 5, 32, 4, 42, 9, 43, 48, 15, 21, 20, 12, 36, 17, 19, 34, 33, 23, 49, 13, 14, 26, 40]
weights list(greater): [0, 2, 8, 41, 5, 47, 1, 35, 33, 46, 24, 49, 15, 39, 37, 28, 3, 10, 9, 42, 19, 11, 36, 18, 21, 20, 34, 43, 6, 31, 22, 38, 27, 25, 17, 26, 44, 32, 4, 30, 48, 7, 16, 40, 13, 45, 29, 23, 14, 12]
weights list(greater): [2, 18, 27, 6, 37, 8, 31, 11, 46, 35, 1, 38, 25, 7, 22, 24, 41, 10, 0, 16, 47, 39, 28, 45, 29, 44, 5, 30, 32, 20, 15, 9, 42, 43, 4, 48, 12, 36, 21, 3, 19, 17, 33, 34, 49, 13, 26, 23, 14, 40]
weights list(greater): [5, 41, 37, 2, 9, 19, 3, 0, 8, 46, 24, 47, 28, 15, 49, 25, 39, 10, 1, 36, 35, 18, 11, 42, 33, 34, 31, 22, 43, 21, 6, 20, 17, 16, 27, 44, 32, 7, 38, 30, 26, 48, 4, 45, 40, 14, 23, 29, 13, 12]
weights list(greater): [2, 8, 37, 6, 27, 18, 11, 35, 31, 1, 25, 46, 7, 22, 10, 30, 0, 39, 38, 28, 24, 15, 20, 4, 47, 48, 5, 42, 41, 43, 29, 32, 44, 49, 17, 16, 36, 12, 45, 9, 21, 3, 19, 34, 13, 33, 26, 23, 40, 14]
weights list(greater): [19, 37, 41, 47, 5, 2, 39, 25, 3, 0, 28, 42, 9, 49, 46, 24, 35, 33, 8, 10, 15, 18, 17, 1, 36, 31, 21, 43, 22, 16, 34, 6, 11, 27, 32, 20, 38, 44, 7, 45, 30, 40, 26, 48, 4, 14, 13, 29, 23, 12]
weights list(greater): [2, 6, 1, 37, 25, 8, 11, 35, 0, 42, 15, 27, 22, 10, 46, 38, 18, 31, 41, 28, 24, 39, 3, 5, 48, 36, 47, 20, 17, 49, 9, 7, 30, 21, 43, 16, 44, 32, 45, 12, 4, 29, 34, 26, 19, 33, 13, 23, 40, 14]
weights list(greater): [19, 41, 37, 0, 3, 2, 5, 8, 35, 42, 9, 46, 49, 28, 47, 1, 39, 25, 18, 36, 10, 24, 15, 21, 31, 17, 33, 43, 16, 38, 22, 20, 11, 45, 34, 27, 32, 6, 4, 44, 7, 40, 13, 30, 48, 23, 14, 26, 29, 12]
weights list(greater): [2, 6, 1, 37, 25, 8, 11, 15, 42, 31, 46, 28, 22, 47, 27, 3, 38, 24, 39, 35, 10, 41, 18, 5, 43, 49, 0, 21, 36, 9, 48, 7, 17, 30, 20, 33, 12, 34, 16, 44, 32, 19, 4, 29, 45, 26, 23, 13, 14, 40]
weights list(greater): [37, 19, 9, 46, 0, 41, 5, 3, 2, 47, 24, 15, 8, 28, 18, 49, 36, 21, 35, 43, 42, 39, 17, 1, 33, 38, 10, 25, 22, 16, 20, 34, 27, 31, 11, 45, 6, 32, 44, 4, 40, 30, 7, 14, 48, 13, 23, 26, 29, 12]
weights list(greater): [2, 25, 8, 11, 15, 37, 6, 28, 1, 46, 24, 22, 3, 5, 42, 36, 39, 18, 35, 49, 17, 10, 47, 41, 0, 38, 31, 43, 34, 9, 27, 7, 19, 48, 21, 33, 30, 12, 20, 32, 4, 44, 16, 29, 45, 26, 13, 23, 40, 14]
weights list(greater): [19, 37, 9, 49, 2, 3, 46, 0, 21, 28, 41, 5, 45, 42, 47, 17, 35, 10, 36, 8, 18, 43, 24, 31, 39, 1, 16, 27, 34, 25, 32, 20, 33, 11, 15, 22, 4, 6, 40, 30, 14, 23, 7, 44, 38, 48, 13, 26, 12, 29]
weights list(greater): [2, 11, 25, 15, 37, 28, 8, 22, 1, 6, 46, 35, 18, 24, 39, 47, 10, 17, 41, 3, 5, 36, 27, 31, 0, 43, 49, 9, 20, 42, 48, 38, 34, 7, 32, 21, 30, 33, 26, 12, 4, 44, 19, 29, 16, 45, 13, 40, 23, 14]
weights list(greater): [37, 0, 19, 41, 46, 2, 9, 42, 5, 35, 45, 21, 47, 3, 28, 17, 49, 16, 39, 10, 14, 8, 36, 25, 43, 33, 31, 24, 18, 15, 34, 11, 1, 22, 32, 27, 20, 23, 44, 30, 6, 4, 40, 7, 26, 48, 38, 13, 12, 29]
weights list(greater): [2, 15, 11, 8, 25, 39, 37, 22, 46, 41, 28, 24, 18, 10, 36, 0, 35, 5, 38, 3, 6, 47, 42, 1, 20, 17, 43, 27, 49, 34, 33, 9, 21, 48, 19, 32, 12, 30, 31, 7, 44, 4, 26, 29, 45, 16, 13, 40, 23, 14]
weights list(greater): [42, 41, 0, 21, 37, 9, 46, 5, 17, 14, 35, 45, 3, 2, 16, 19, 28, 49, 33, 47, 43, 34, 24, 36, 31, 10, 23, 32, 22, 20, 39, 1, 8, 15, 27, 11, 18, 25, 40, 30, 4, 44, 7, 6, 38, 12, 48, 26, 13, 29]
weights list(greater): [2, 25, 11, 15, 8, 28, 46, 47, 1, 39, 37, 35, 36, 24, 17, 5, 49, 18, 41, 42, 34, 3, 0, 22, 6, 10, 38, 9, 27, 43, 19, 33, 20, 31, 48, 30, 32, 7, 21, 12, 44, 4, 26, 29, 16, 45, 13, 40, 23, 14]
weights list(greater): [45, 21, 42, 0, 9, 2, 41, 46, 17, 5, 35, 3, 16, 28, 19, 37, 18, 33, 49, 43, 36, 34, 8, 10, 31, 47, 24, 14, 22, 1, 39, 27, 20, 32, 4, 25, 23, 15, 11, 38, 40, 12, 7, 13, 30, 6, 44, 26, 48, 29]
weights list(greater): [2, 37, 15, 25, 46, 28, 11, 39, 8, 49, 36, 47, 24, 1, 35, 0, 17, 3, 5, 22, 34, 42, 41, 6, 27, 9, 10, 18, 33, 43, 38, 19, 31, 48, 20, 7, 12, 32, 26, 30, 44, 21, 4, 16, 29, 45, 13, 23, 40, 14]
weights list(greater): [45, 21, 3, 16, 0, 42, 41, 46, 9, 37, 35, 5, 17, 23, 43, 19, 47, 28, 10, 34, 49, 2, 36, 22, 14, 33, 24, 32, 31, 27, 20, 1, 25, 39, 8, 4, 18, 15, 30, 40, 7, 12, 6, 11, 26, 44, 38, 13, 48, 29]
weights list(greater): [2, 46, 15, 8, 25, 39, 11, 5, 1, 0, 36, 49, 42, 17, 28, 3, 24, 37, 22, 34, 33, 41, 47, 35, 10, 19, 18, 38, 43, 9, 27, 6, 12, 20, 31, 21, 48, 7, 26, 32, 30, 4, 44, 29, 16, 13, 45, 23, 40, 14]
weights list(greater): [45, 42, 0, 21, 41, 16, 3, 46, 5, 35, 2, 9, 17, 19, 33, 47, 28, 37, 8, 34, 32, 1, 31, 43, 20, 23, 10, 36, 27, 49, 40, 22, 14, 24, 18, 25, 39, 12, 4, 15, 26, 11, 30, 44, 7, 6, 38, 13, 48, 29]
weights list(greater): [2, 8, 25, 39, 15, 11, 46, 35, 28, 37, 10, 36, 24, 22, 5, 34, 49, 1, 0, 33, 17, 27, 41, 43, 18, 47, 9, 38, 20, 42, 31, 19, 21, 6, 3, 48, 12, 30, 32, 26, 7, 44, 4, 29, 13, 45, 16, 40, 23, 14]
weights list(greater): [45, 42, 0, 41, 21, 16, 3, 5, 9, 46, 2, 19, 28, 23, 47, 43, 24, 35, 17, 20, 33, 27, 10, 4, 37, 31, 32, 14, 34, 22, 36, 49, 8, 18, 12, 30, 25, 1, 15, 38, 40, 7, 26, 11, 39, 6, 13, 44, 48, 29]
weights list(greater): [2, 25, 37, 8, 39, 11, 46, 28, 15, 0, 35, 24, 1, 47, 36, 34, 17, 5, 33, 41, 49, 18, 22, 19, 10, 3, 42, 9, 38, 20, 31, 27, 6, 43, 12, 21, 48, 30, 7, 4, 32, 44, 26, 29, 13, 16, 45, 23, 40, 14]
weights list(greater): [45, 16, 0, 21, 9, 46, 3, 42, 41, 2, 5, 4, 37, 18, 23, 35, 31, 12, 17, 32, 20, 10, 24, 43, 36, 27, 28, 34, 33, 47, 40, 1, 19, 8, 30, 22, 14, 25, 7, 38, 49, 11, 26, 15, 13, 6, 44, 39, 29, 48]
weights list(greater): [2, 25, 8, 46, 37, 39, 28, 11, 47, 49, 1, 0, 15, 41, 5, 24, 22, 3, 18, 19, 36, 33, 17, 9, 35, 34, 42, 43, 27, 10, 6, 38, 31, 20, 21, 32, 12, 30, 48, 7, 44, 4, 26, 29, 16, 13, 45, 23, 40, 14]
weights list(greater): [45, 0, 16, 41, 21, 3, 42, 9, 5, 46, 31, 2, 35, 28, 17, 40, 23, 24, 10, 19, 43, 47, 4, 12, 22, 32, 36, 1, 33, 8, 26, 18, 27, 39, 49, 34, 20, 25, 37, 6, 14, 30, 11, 15, 7, 38, 13, 44, 48, 29]
weights list(greater): [2, 25, 39, 8, 28, 11, 46, 0, 24, 37, 5, 22, 41, 34, 47, 49, 33, 18, 15, 3, 35, 19, 10, 42, 17, 36, 1, 38, 31, 27, 20, 21, 9, 43, 6, 26, 7, 48, 30, 32, 12, 4, 44, 16, 29, 13, 45, 23, 40, 14]
weights list(greater): [45, 0, 42, 21, 16, 9, 41, 35, 46, 3, 5, 40, 4, 10, 28, 12, 23, 24, 32, 20, 31, 17, 2, 43, 33, 1, 22, 37, 27, 34, 8, 18, 36, 47, 49, 38, 30, 19, 14, 25, 7, 11, 39, 26, 6, 44, 15, 13, 29, 48]
weights list(greater): [2, 28, 25, 39, 0, 24, 46, 11, 8, 5, 19, 33, 49, 22, 18, 35, 37, 1, 10, 42, 41, 34, 17, 15, 47, 43, 31, 27, 38, 3, 20, 6, 21, 36, 26, 32, 7, 9, 48, 12, 4, 44, 30, 29, 16, 13, 45, 23, 40, 14]
weights list(greater): [45, 0, 16, 42, 3, 9, 46, 21, 41, 20, 2, 5, 40, 35, 24, 10, 27, 4, 12, 23, 32, 47, 34, 22, 17, 8, 28, 31, 1, 43, 18, 33, 14, 30, 25, 19, 49, 39, 11, 36, 26, 38, 37, 6, 7, 44, 15, 13, 48, 29]
weights list(greater): [2, 25, 28, 39, 8, 11, 0, 24, 37, 5, 46, 15, 35, 49, 1, 19, 33, 22, 41, 18, 38, 10, 17, 27, 34, 47, 3, 20, 43, 42, 36, 21, 31, 32, 6, 9, 44, 48, 7, 26, 4, 12, 30, 29, 16, 13, 45, 23, 40, 14]
weights list(greater): [45, 3, 0, 42, 46, 2, 24, 10, 16, 20, 21, 31, 5, 9, 35, 4, 12, 40, 32, 27, 47, 28, 41, 34, 22, 33, 43, 1, 8, 23, 39, 26, 36, 49, 18, 6, 7, 37, 17, 25, 14, 30, 44, 38, 19, 15, 11, 13, 48, 29]
weights list(greater): [25, 2, 39, 0, 46, 28, 1, 37, 11, 8, 5, 41, 24, 15, 33, 47, 22, 36, 10, 35, 17, 42, 19, 34, 49, 31, 3, 18, 21, 27, 7, 20, 38, 43, 6, 9, 32, 26, 44, 48, 30, 4, 12, 16, 29, 13, 45, 23, 40, 14]
weights list(greater): [0, 16, 42, 45, 2, 3, 41, 21, 46, 31, 47, 4, 20, 12, 9, 35, 10, 24, 27, 33, 22, 32, 43, 40, 28, 34, 5, 1, 49, 19, 17, 8, 39, 36, 23, 18, 7, 6, 25, 26, 30, 14, 15, 37, 44, 13, 38, 11, 48, 29]
weights list(greater): [25, 2, 28, 8, 39, 37, 35, 49, 11, 24, 1, 0, 33, 46, 22, 19, 47, 41, 38, 43, 20, 15, 36, 10, 32, 17, 18, 21, 5, 27, 34, 31, 7, 9, 6, 3, 26, 42, 48, 44, 30, 4, 16, 12, 29, 45, 13, 40, 23, 14]
weights list(greater): [45, 0, 16, 9, 31, 46, 21, 42, 5, 3, 4, 10, 35, 2, 41, 12, 40, 24, 8, 32, 22, 30, 26, 27, 47, 43, 1, 20, 34, 33, 28, 18, 36, 17, 39, 19, 38, 6, 25, 7, 44, 14, 23, 49, 13, 11, 15, 37, 29, 48]
weights list(greater): [2, 25, 39, 28, 11, 15, 24, 49, 0, 33, 35, 37, 46, 47, 8, 22, 41, 3, 1, 7, 31, 17, 19, 18, 6, 10, 34, 36, 38, 9, 43, 5, 42, 21, 20, 32, 27, 26, 48, 44, 4, 12, 30, 29, 16, 45, 23, 13, 14, 40]
weights list(greater): [45, 0, 9, 16, 3, 42, 2, 31, 24, 46, 21, 40, 4, 10, 41, 35, 5, 32, 43, 12, 20, 1, 27, 8, 30, 22, 33, 18, 34, 28, 23, 26, 7, 36, 47, 44, 17, 38, 13, 19, 39, 14, 25, 49, 6, 37, 11, 15, 29, 48]
weights list(greater): [2, 39, 25, 37, 11, 8, 15, 49, 28, 46, 0, 24, 22, 41, 33, 5, 35, 19, 47, 1, 18, 42, 3, 36, 17, 10, 43, 34, 31, 9, 7, 27, 6, 21, 20, 12, 38, 32, 44, 48, 30, 4, 26, 16, 29, 45, 13, 23, 40, 14]
weights list(greater): [45, 3, 0, 41, 2, 21, 40, 42, 20, 31, 16, 12, 46, 24, 9, 4, 10, 35, 32, 8, 27, 47, 28, 22, 1, 5, 30, 23, 26, 43, 34, 33, 17, 36, 25, 18, 19, 38, 37, 6, 49, 39, 15, 13, 7, 44, 11, 14, 29, 48]
weights list(greater): [25, 2, 37, 28, 8, 15, 39, 11, 0, 24, 35, 33, 22, 41, 1, 47, 3, 10, 49, 42, 43, 18, 5, 46, 7, 21, 6, 31, 12, 20, 32, 19, 9, 34, 17, 36, 27, 38, 48, 26, 30, 44, 4, 16, 29, 45, 13, 23, 14, 40]
weights list(greater): [0, 45, 9, 16, 42, 20, 2, 4, 31, 24, 3, 40, 35, 41, 21, 46, 12, 27, 10, 8, 5, 22, 30, 43, 32, 1, 28, 18, 34, 33, 26, 47, 17, 36, 23, 25, 14, 38, 13, 49, 6, 19, 44, 37, 7, 11, 15, 39, 29, 48]
weights list(greater): [2, 39, 15, 28, 25, 37, 11, 8, 35, 24, 0, 33, 46, 22, 49, 41, 18, 17, 20, 31, 1, 19, 42, 21, 43, 10, 34, 6, 47, 38, 3, 9, 5, 32, 27, 7, 36, 48, 12, 44, 4, 26, 30, 16, 29, 45, 23, 13, 40, 14]
weights list(greater): [45, 0, 9, 16, 2, 41, 3, 40, 31, 42, 20, 12, 4, 24, 46, 35, 8, 21, 5, 1, 28, 32, 10, 27, 30, 33, 22, 26, 34, 47, 19, 18, 43, 38, 6, 39, 49, 17, 23, 36, 25, 7, 15, 14, 44, 13, 37, 11, 29, 48]
weights list(greater): [2, 15, 25, 39, 11, 0, 37, 28, 8, 35, 33, 18, 41, 22, 24, 47, 36, 17, 10, 49, 46, 3, 34, 43, 1, 42, 38, 5, 27, 21, 7, 20, 31, 6, 19, 32, 12, 9, 48, 44, 26, 30, 16, 4, 29, 45, 13, 40, 23, 14]
weights list(greater): [45, 41, 0, 3, 2, 9, 42, 31, 4, 16, 40, 46, 12, 24, 10, 21, 1, 27, 32, 8, 5, 35, 20, 33, 22, 47, 30, 26, 43, 28, 34, 38, 18, 44, 6, 36, 19, 25, 49, 7, 39, 17, 23, 13, 37, 15, 14, 11, 29, 48]
weights list(greater): [2, 8, 39, 37, 41, 0, 11, 25, 35, 15, 28, 47, 42, 17, 33, 43, 22, 10, 1, 20, 24, 31, 27, 12, 34, 7, 18, 36, 21, 46, 38, 6, 26, 32, 44, 19, 49, 48, 5, 3, 4, 9, 30, 16, 29, 45, 13, 23, 40, 14]
weights list(greater): [0, 45, 16, 2, 21, 46, 12, 20, 3, 4, 40, 31, 35, 24, 9, 41, 27, 32, 10, 5, 43, 34, 22, 28, 1, 42, 47, 30, 33, 18, 8, 23, 17, 26, 36, 38, 49, 44, 25, 6, 19, 7, 39, 15, 14, 13, 11, 37, 48, 29]
weights list(greater): [2, 39, 25, 11, 0, 8, 37, 15, 41, 24, 33, 47, 42, 22, 28, 10, 18, 17, 21, 35, 43, 31, 49, 20, 36, 46, 3, 34, 27, 9, 7, 32, 16, 5, 1, 19, 12, 38, 44, 6, 4, 30, 26, 48, 29, 45, 14, 13, 23, 40]
weights list(greater): [0, 2, 41, 45, 3, 12, 35, 16, 31, 46, 10, 9, 21, 40, 4, 24, 28, 5, 27, 32, 20, 1, 22, 42, 34, 33, 43, 30, 26, 8, 7, 47, 44, 36, 18, 38, 23, 17, 39, 13, 6, 25, 49, 19, 14, 15, 11, 37, 29, 48]
weights list(greater): [2, 8, 25, 39, 0, 37, 28, 15, 33, 11, 47, 42, 41, 49, 36, 43, 19, 35, 17, 18, 22, 46, 10, 20, 24, 3, 34, 31, 5, 21, 1, 9, 27, 12, 7, 32, 4, 6, 48, 44, 16, 30, 38, 26, 29, 45, 13, 14, 23, 40]
weights list(greater): [45, 2, 40, 0, 16, 9, 1, 35, 20, 12, 3, 10, 31, 21, 24, 5, 46, 41, 27, 42, 4, 32, 47, 28, 8, 30, 22, 43, 34, 17, 26, 33, 23, 44, 39, 6, 18, 36, 14, 19, 38, 49, 25, 7, 13, 15, 37, 11, 48, 29]
